#gwasCatalog.chrom,gwasCatalog.chromStart,gwasCatalog.chromEnd,gwasCatalog.name,gwasCatalog.pubMedID,gwasCatalog.author,gwasCatalog.pubDate,gwasCatalog.journal,gwasCatalog.title,gwasCatalog.trait,gwasCatalog.initSample,gwasCatalog.replSample,gwasCatalog.region,gwasCatalog.genes,gwasCatalog.riskAllele,gwasCatalog.riskAlFreq,gwasCatalog.pValue,gwasCatalog.pValueDesc,gwasCatalog.orOrBeta,gwasCatalog.ci95,gwasCatalog.platform,gwasCatalog.cnv
chr16,28826193,28826194,rs8049439,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Body mass index,"1,249 whole genome sequenced European ancestry individuals, 3,538 whole genome sequenced individuals, 46,635 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,170 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,019 Mylopotamos (founder/genetic isolate) individuals, 932 Pomak (founder/genetic isolate) individuals, 1,778 Val Borbera (founder/genetic isolate) individuals","209,191 European ancestry individuals",16p11.2,ATXN2L,rs8049439-T,0.6034,2E-7,"",0.0339,[0.021-0.047] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,28826584,28826585,rs8062405,28552196,Tachmazidou I,2017-06-01,Am J Hum Genet,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Weight,"1,249 whole genome sequenced European ancestry individuals, 3,559 whole genome sequenced individuals, 46,819 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,172 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,051 Mylopotamos (founder/genetic isolate) individuals, 942 Pomak (founder/genetic isolate) individuals, 1,779 Val Borbera (founder/genetic isolate) individuals","179,022 European ancestry individuals",16p11.2,ATXN2L,rs8062405-A,0.6074,2E-8,"",0.0365,[0.024-0.049] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
chr16,28837346,28837347,rs12325113,30108127,Hoffmann TJ,2018-08-14,Genetics,A Large Multi-ethnic Genome-Wide Association Study of Adult Body Mass Index Identifies Novel Loci.,Body mass index,"315,347 European ancestry individuals, 8,322 Hispanic/Latino individuals, 7,290 East Asian ancestry individuals, 3,069 African American individuals, 459 South Asian ancestry individuals","431,743 European ancestry individuals, 9,275 South Asian ancestry individuals, 8,261 African British individuals, 1,822 East Asian ancestry individuals, 7,620 individuals",16p11.2,NR,rs12325113-T,NR,4E-29,"",0.029,[NR] unit decrease,Affymetrix [at least 28613428] (imputed),N
chr16,28837346,28837347,rs12325113,28448500,Graff M,2017-04-27,PLoS Genet,"Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.",Body mass index,"2,518 African American women, 86,278 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 55,137 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals","6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men",16p11.2,"SH2B1, ATXN2L",rs12325113-C,0.39649999999999996,3E-8,"(EA, women)",0.027,[0.017-0.037] kg/m2 increase,"Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)",N
chr16,28837346,28837347,rs12325113,28448500,Graff M,2017-04-27,PLoS Genet,"Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.",Body mass index,"2,518 African American women, 86,278 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 55,137 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals","6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men",16p11.2,"SH2B1, ATXN2L",rs12325113-C,0.39649999999999996,2E-15,(EA),0.0301,[0.023-0.038] kg/m2 increase,"Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)",N
chr16,28853720,28853721,rs62037363,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Weight,"360,116 European ancestry individuals, 165,419 East Asian ancestry individuals",,16p11.2,"",rs62037363-C,NR,1E-42,"",0.0253,[0.022-0.029] unit increase,"Affymetrix, Illumina [20539548] (imputed)",N
chr16,28862076,28862077,rs4788102,28448500,Graff M,2017-04-27,PLoS Genet,"Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.",Body mass index,"2,518 African American women, 86,278 European ancestry women, 1,773 Filipino ancestry women, 1,030 Indian ancestry women, 1,457 African American men, 55,137 European ancestry men, 7,648 Indian ancestry men, 5,527 European ancestry individuals","6,244 African American women, 17,531 European ancestry women, 329 African American men, 19,956 European ancestry men",16p11.2,SH2B1,rs4788102-A,0.3865,9E-10,(women),0.0283,[0.019-0.037] kg/m2 increase,"Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)",N
chr16,28871919,28871920,rs7498665,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p11.2,NR,rs7498665-?,NR,4E-40,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,28871919,28871920,rs7498665,30595370,Kichaev G,2018-12-27,Am J Hum Genet,Leveraging Polygenic Functional Enrichment to Improve GWAS Power.,Body mass index,"approximately 458,000 European ancestry individuals",,16p11.2,"",rs7498665-?,NR,1E-40,"",,"",NR [~ 8900000] (imputed),N
chr16,28871919,28871920,rs7498665,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"806,834 European ancestry individuals",,16p11.2,,rs7498665-A,0.6179,1E-66,"",0.0285,[0.025-0.032] unit decrease,NR [~ 27400000] (imputed),N
chr16,28871919,28871920,rs7498665,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"434,794 European ancestry female individuals",,16p11.2,,rs7498665-A,0.6179,1E-66,"",0.0285,[0.025-0.032] unit decrease,NR [~ 27400000] (imputed),N
chr16,28871919,28871920,rs7498665,19079261,Willer CJ,2008-12-14,Nat Genet,Six new loci associated with body mass index highlight a neuronal influence on body weight regulation.,Body mass index,"32,387 European ancestry individuals","59,082 European ancestry individuals",16p11.2,SH2B1,rs7498665-G,0.41,5E-11,"",0.15,[0.08-0.21] kg/m2 increase,"Affymetrix, Illumina [2399588] (imputed)",N
chr16,28871919,28871920,rs7498665,19079260,Thorleifsson G,2008-12-14,Nat Genet,Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.,Weight,"72,598 European ancestry individuals, 1,160 African American individuals","Up to 11,036 European ancestry individuals, 32,615 individuals",16p11.2,"ATP2A1, SH2B1",rs7498665-G,0.44,1E-9,"",3.69,[2.51-4.87] percentage SD increase,Illumina [305846],N
chr16,28871919,28871920,rs7498665,19079260,Thorleifsson G,2008-12-14,Nat Genet,Genome-wide association yields new sequence variants at seven loci that associate with measures of obesity.,Body mass index,"72,598 European ancestry individuals, 1,160 African American individuals","Up to 11,036 European ancestry individuals, 32,615 individuals",16p11.2,"ATP2A1, SH2B1",rs7498665-G,0.44,3E-10,"",3.63,[2.49-4.77] % SD increase,Illumina [305846],N
chr16,28874337,28874338,rs7359397,20935630,Speliotes EK,2010-10-10,Nat Genet,"Association analyses of 249,796 individuals reveal 18 new loci associated with body mass index.",Body mass index,"Up to 123,865 European ancestry individuals","Up to 125,931 European ancestry individuals",16p11.2,"APOB48R, SULT1A2, AC138894.2, ATXN2L, TUFM, SH2B1",rs7359397-T,0.40,2E-20,"",0.15,[0.11-0.19] kg/m2 increase,"Affymetrix, Illumina, Perlegen [~ 2800000] (imputed)",N
chr16,28878164,28878165,rs3888190,28892062,Akiyama M,2017-09-11,Nat Genet,Genome-wide association study identifies 112 new loci for body mass index in the Japanese population.,Body mass index,"up to 72,390 Japanese ancestry women, up to 85,894 Japanese ancestry men","up to 10,048 Japanese ancestry women, up to 5,098 Japanese ancestry men, up to 181,999 European ancestry women, up to 140,155 European ancestry controls",16p11.2,"ATP2A1, ATP2A1-AS1",rs3888190-A,0.34,2E-31,"",0.031,[0.025-0.037] unit increase,Illumina [6108953] (imputed),N
chr16,28878164,28878165,rs3888190,26961502,Wood AR,2016-03-10,Diabetologia,"Variants in the FTO and CDKAL1 loci have recessive effects on risk of obesity and type 2 diabetes, respectively.",Body mass index,"29,925 British ancestry cases, 89,763 British ancestry controls",,16p11.2,ATP2A1,rs3888190-A,NR,8E-9,(additive model),0.024,[0.016-0.032] unit increase,NR [9288881] (imputed),N
chr16,28878164,28878165,rs3888190,26426971,Winkler TW,2015-10-01,PLoS Genet,The Influence of Age and Sex on Genetic Associations with Adult Body Size and Shape: A Large-Scale Genome-Wide Interaction Study.,Body mass index,"up to 309,889 European ancestry individuals",,16p11.2,NR,rs3888190-A,0.403407646421344,1E-29,"",0.030506346,unit increase,"Affymetrix, Illumina, Perlegen [up to 2800000] (imputed)",N
chr16,28878164,28878165,rs3888190,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16p11.2,ATP2A1,rs3888190-A,0.403,4E-12,"(EA, women)",0.028,[0.02-0.035] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,28878164,28878165,rs3888190,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16p11.2,ATP2A1,rs3888190-A,0.403,3E-23,(EA),0.031,[0.025-0.037] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,28878164,28878165,rs3888190,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16p11.2,ATP2A1,rs3888190-A,0.402,1E-17,"(EA, men)",0.035,[0.027-0.043] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,28878164,28878165,rs3888190,25673413,Locke AE,2015-02-12,Nature,Genetic studies of body mass index yield new insights for obesity biology.,Body mass index,"up to 104,666 European ancestry male individuals, up to 132,115 European ancestry female individuals, 370 African American male individuals, 517 African American female individuals, 512 Hispanic male individuals, 764 Hispanic female individuals","up to 48,274 European ancestry male individuals, up to 39,864 European ancestry female individuals, 2,441 African American or Afro-Caribbean male individuals, 6,314 African American or Afro-Caribbean female individuals, 919 Filipino male individuals, 828 Filipino female individuals, 205 Seychellois male individuals, 287 Seychellois female individuals, 2,964 South Asian ancestry male individuals, 658 South Asian ancestry female individuals",16p11.2,ATP2A1,rs3888190-A,0.397,3E-25,"",0.031,[0.025-0.037] kg/m2 increase,"Affymetrix, Illumina [2550021]",N
chr16,28881815,28881816,rs72793818,34594039,Sakaue S,2021-09-30,Nat Genet,A cross-population atlas of genetic associations for 220 human phenotypes.,Body mass index,"359,983 European ancestry individuals, 163,835 East Asian ancestry individuals",,16p11.2,"",rs72793818-A,NR,2E-37,"",0.0272,[0.023-0.031] unit increase,"Affymetrix, Illumina [20538802] (imputed)",N
chr16,28883808,28883809,rs8061590,30239722,Pulit SL,2018-09-14,Hum Mol Genet,"Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.",Body mass index,"374,756 European ancestry male individuals",,16p11.2,,rs8061590-A,0.6181,3E-66,"",0.0284,[0.025-0.032] unit decrease,NR [~ 27400000] (imputed),N
chr16,28883808,28883809,rs8061590,29381148,Gong J,2017-12-21,Int J Obes (Lond),Trans-ethnic analysis of metabochip data identifies two new loci associated with BMI.,Body mass index,"35,606 African American individuals, 26,048 Hispanic/Latino individuals, 22,466 Asian or Native Hawaiian ancestry individuals, 17,859 European ancestry individuals, 535 Native American individuals",,16p11.2,SH2B1,rs8061590-A,"",8E-8,"",0.0049,[0.0031-0.0067] unit decrease,Illumina [at least 200000],N
chr16,28925937,28925938,rs4072402,31453325,Wang H,2019-08-14,Sci Adv,Genotype-by-environment interactions inferred from genetic effects on phenotypic variability in the UK Biobank.,Body mass index,"346,393 European ancestry individuals",,16p11.2,RABEP2,rs4072402-?,NR,3E-28,"",,"",NR [5554549] (imputed),N
chr16,28933074,28933075,rs2904880,29273807,Turcot V,2017-12-22,Nat Genet,Protein-altering variants associated with body mass index implicate pathways that control energy intake and expenditure in obesity.,Body mass index,"up to 449,889 European ancestry individuals, up to 29,398 South Asian ancestry individuals, up to 27,610 African American individuals, up to 8,839 East Asian individuals, up to 10,772 Hispanic ancestry individuals","up to 196,766 European ancestry individuals",16p11.2,"CD19, IL27",rs2904880-C,0.3265,1E-35,"",0.0275,[0.023-0.032] unit increase,Illumina [246328],N
chr16,28940135,28940136,rs11645302,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p11.2,NR,rs11645302-?,NR,1E-11,"",,"",Affymetrix [~ 8270000] (imputed),N
chr16,28976535,28976536,rs78722125,31669095,Zhu Z,2019-10-24,J Allergy Clin Immunol,Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.,Body mass index,"457,822 European ancestry individuals",,16p11.2,NR,rs78722125-?,NR,5E-8,"",,"",Affymetrix [~ 8270000] (imputed),N
